;longitude;latitude;altitude;type_habitat
924;-1,247685002;-1,526403932;0;1
237;0,793037086;-1,52401344;17;1
2185;-1,458290031;-1,52399874;0;1
4948;1,145770341;-1,523007846;18;2
3098;0,932912415;-1,522790268;21;1
298;-1,438259019;-1,522681213;0;1
4327;-0,26471214;-1,521967184;0;1
5766;-0,340739541;-1,521298128;0;1
5674;-1,736063903;-1,519504073;0;1
1752;-0,450523537;-1,518656972;0;1
2885;0,053924445;-1,518633837;0;1
31;-1,519230918;-1,517636593;0;1
5144;-1,427638965;-1,517511206;0;1
5806;-0,064042455;-1,517177191;0;1
4677;-0,039799799;-1,515257307;0;1
3359;-1,736806738;-1,514900693;0;1
3462;1,014781311;-1,513385021;28;1
5197;-0,526887366;-1,511876646;0;1
1786;-0,713560506;-1,511763827;0;1
4016;0,513942634;-1,511126822;14;1
5938;-1,533381858;-1,510643787;0;1
2451;1,486684864;-1,510428874;13;2
3325;-1,351693093;-1,509959197;0;1
1661;1,942876045;-1,509330404;23;2
4858;0,1026932;-1,508366295;0;1
2777;0,586259961;-1,507505088;23;1
5550;-0,257695819;-1,507238762;0;1
714;1,401103812;-1,507128403;11;2
1578;1,979998459;-1,507098616;17;2
1566;1,250178983;-1,505916665;17;2
315;2,02305668;-1,505821379;19;2
2990;0,173308728;-1,505187977;0;1
1216;-0,247115439;-1,505056881;0;1
635;-1,073801588;-1,50491084;0;1
3029;-1,943914175;-1,503969723;0;1
4633;-1,664190791;-1,503598463;0;1
1365;1,530817065;-1,502217705;9;2
1108;1,82174664;-1,501839618;25;2
3494;0,758802993;-1,501420977;14;1
4239;-0,420935023;-1,501238454;0;1
603;-1,180820227;-1,501126243;0;1
3893;0,613862714;-1,499369605;30;1
3908;-1,096251208;-1,498582885;0;1
5142;1,844536846;-1,497565663;12;2
5373;-1,863323035;-1,495299539;0;1
161;1,45755349;-1,495072951;19;2
3003;0,624896929;-1,493854491;22;1
308;-0,238402577;-1,493798825;0;1
5646;1,314148;-1,493487597;27;2
3366;1,75301504;-1,493296553;8;2
5208;-0,135441272;-1,492723714;0;1
3798;0,238613591;-1,49215495;0;1
4609;-0,97933123;-1,491800185;0;1
4981;-1,360075366;-1,491635948;0;1
4809;-0,395760575;-1,488635172;0;1
1292;0,234367059;-1,487969829;0;1
2257;-1,917793332;-1,487446701;0;1
1201;-0,744524992;-1,486284664;0;1
5536;-1,512029486;-1,485666666;0;1
3615;-1,323391268;-1,485227474;0;1
3336;0,661581201;-1,4838935;23;1
4663;1,351854273;-1,48233766;9;2
2590;-1,503641094;-1,482311627;0;1
699;1,21795022;-1,482253416;8;2
1707;1,17080036;-1,482001967;10;2
5012;1,752426722;-1,481934978;19;2
2487;1,377555033;-1,478924376;10;2
2134;-0,081800832;-1,478569202;0;1
1746;1,881864424;-1,477526461;13;2
5508;-0,544058741;-1,477212117;0;1
4843;1,011269987;-1,476933581;12;2
494;0,991711496;-1,476588739;14;1
5057;-0,828330711;-1,475954709;0;1
1713;-0,980967165;-1,475851993;0;1
2543;-0,285953357;-1,475671905;0;1
2942;0,164559688;-1,474674705;0;1
136;-1,0919453;-1,474272443;0;1
5175;-1,091679415;-1,473633559;0;1
4117;-0,337546647;-1,473460671;0;1
2681;-1,65802256;-1,472806364;0;1
2442;1,766329261;-1,47277938;22;2
4486;1,300888133;-1,472715043;24;2
1624;-0,18772909;-1,472417903;0;1
1159;1,943765508;-1,471606778;14;2
5280;-0,28803771;-1,4713313;0;1
4872;1,626696756;-1,471312702;27;2
540;0,809158428;-1,470702977;10;1
2707;-1,056467467;-1,469995373;0;1
4246;-1,407368827;-1,469400352;0;1
2073;-1,084794336;-1,469052685;0;1
1809;0,2384269;-1,468536056;0;1
5993;-0,903457397;-1,467370267;0;1
5356;-0,962989658;-1,467014601;0;1
3125;0,258845725;-1,465447683;0;1
4552;-1,532210404;-1,46412529;0;1
2343;0,828457366;-1,463293637;17;1
3810;1,505342564;-1,463252147;22;2
3967;0,058709718;-1,463218418;0;1
2418;-1,396926286;-1,463134477;0;1
1298;0,390384678;-1,461987654;0;1
1768;0,285869393;-1,460297368;0;1
649;2,14174667;-1,459822892;14;2
5312;0,376148604;-1,459214588;0;1
3697;1,709357648;-1,458928687;10;2
3021;-1,22576524;-1,458483048;0;1
2183;0,843582485;-1,458358561;18;1
5269;1,764960429;-1,45803258;26;2
4938;-0,846765927;-1,45799734;0;1
2428;-0,258255327;-1,457613416;0;1
5218;0,178686445;-1,45723951;0;1
3065;1,313333556;-1,456976837;8;2
721;1,241930886;-1,456372728;30;2
2866;1,737596329;-1,456317875;11;2
1632;1,198634869;-1,45623718;8;2
3916;-0,822859184;-1,455863218;0;1
1827;-1,447928841;-1,4546259;0;1
729;1,667155869;-1,451780671;16;2
2808;1,076511361;-1,449704173;13;2
2782;-0,551481794;-1,44670745;0;1
980;-1,477241367;-1,446466556;0;1
4524;-1,714540859;-1,446244501;0;1
3594;1,90535429;-1,445028139;11;2
3955;0,051490949;-1,444955876;0;1
411;-1,847568344;-1,444487655;0;1
5930;1,091785842;-1,444173207;16;2
5795;0,818819541;-1,443486023;11;1
70;0,461066908;-1,442934566;0;1
5219;-0,237496711;-1,442263877;0;1
532;0,842585836;-1,442001025;12;1
2708;0,798328121;-1,441258611;16;1
1052;-0,806065094;-1,44105209;0;1
3687;1,741937583;-1,440631906;30;2
3267;0,106080294;-1,440210126;0;1
1423;1,273153034;-1,440133846;8;2
939;0,33619535;-1,439778752;0;1
4340;1,66108472;-1,438011333;10;2
2441;0,780827976;-1,43753243;21;1
4077;-1,382909989;-1,437055768;0;1
3818;1,507236506;-1,436429496;27;2
2993;0,127778583;-1,435697342;0;1
1931;1,703862766;-1,435453239;11;2
4150;-1,202824466;-1,432898061;0;1
2121;1,64001667;-1,432724683;18;2
5010;1,015139983;-1,431832203;27;1
3981;-0,779029098;-1,431812712;0;1
5588;-1,378810137;-1,431704956;0;1
3534;-1,880674601;-1,431557336;0;1
9;0,107179665;-1,431424823;0;1
5348;0,719159084;-1,43122509;24;1
5459;-0,809184223;-1,430152456;0;1
5288;-1,839553479;-1,428717541;0;1
3279;1,173819684;-1,428705091;15;2
1285;1,115353037;-1,428449842;22;1
4257;-1,879536891;-1,428246177;0;1
5217;0,634277232;-1,428023187;11;1
552;-0,469618041;-1,427539687;0;1
4256;-1,642059524;-1,427023035;0;1
2005;-0,540764001;-1,42610353;0;1
3767;0,679256973;-1,425641649;16;1
4785;1,116749854;-1,424238731;9;2
4364;-0,673203867;-1,423887842;0;1
3701;0,942631321;-1,423813791;27;2
1622;-1,726270404;-1,421653064;0;1
4726;-1,679967646;-1,419005647;0;1
619;0,83113789;-1,418589532;24;1
4958;0,779873192;-1,418399634;9;1
5401;-0,652572208;-1,417063696;0;1
460;-1,14626065;-1,416833836;0;1
4302;-1,438258647;-1,41569544;0;1
1801;-0,897980876;-1,415350044;0;1
4717;-0,193555291;-1,414376782;0;1
2120;1,667256489;-1,413696504;17;2
1274;1,938653819;-1,412734947;12;2
3770;-0,86684511;-1,411479394;0;1
5911;0,984736973;-1,408848199;30;2
2951;0,075995131;-1,40878932;0;1
2974;-1,408145833;-1,408587957;0;1
4504;1,470919945;-1,408251822;8;2
4089;1,150954527;-1,40797944;15;2
4325;0,580568951;-1,407658822;15;1
3471;0,223406852;-1,404869862;0;1
1253;1,777918819;-1,404599952;30;2
1364;1,744389853;-1,404202424;11;2
4871;1,349304886;-1,403836823;20;2
5600;0,387528815;-1,402488512;0;1
4916;0,840198559;-1,402276634;22;1
4622;-0,260646887;-1,400500297;0;1
2035;0,103777347;-1,400170549;0;1
5913;-0,818574313;-1,399659749;0;1
4736;-1,710632382;-1,398942783;0;1
5342;-0,304266734;-1,398629767;0;1
2153;0,821957636;-1,397407488;29;1
3486;1,774251688;-1,397388788;11;2
4657;-1,955128175;-1,397291476;0;1
5907;2,087505749;-1,396529633;12;2
4650;-1,262739067;-1,395034091;0;1
1600;0,647335507;-1,393770431;29;1
4083;0,678255661;-1,393599525;21;1
272;1,110010108;-1,393101577;26;2
2091;-0,54723327;-1,392583615;0;1
747;-1,081167723;-1,392321443;0;1
3090;-0,607306464;-1,391683259;0;1
3013;0,5926388;-1,391681784;11;1
5808;-1,387144276;-1,391022323;0;1
1507;-1,680808419;-1,390909086;0;1
2273;-0,651845346;-1,390270461;0;1
1373;-0,069085455;-1,390068893;0;1
5587;0,05415678;-1,388425667;0;1
3165;1,601231454;-1,387790793;30;2
2016;1,089509816;-1,387089663;23;2
2855;-1,21530319;-1,383313153;0;1
197;-1,458867103;-1,383246748;0;1
4559;0,436858069;-1,383053637;0;1
5493;0,919284436;-1,383043163;25;1
2099;-1,478504202;-1,382815536;0;1
3069;0,435538205;-1,382640602;0;1
3453;0,31291985;-1,381561134;0;1
4470;1,035738957;-1,381080666;16;2
4275;-0,274767908;-1,380524445;0;1
1603;1,702828646;-1,38042045;22;2
5869;-0,498429463;-1,379832427;0;1
1104;-0,629771688;-1,379284067;0;1
3831;-0,656855555;-1,37748334;0;1
3371;-0,649258104;-1,377411744;0;1
240;2,067607779;-1,376467942;24;2
1696;-0,504280021;-1,37570642;0;1
1789;-0,886670074;-1,375625581;0;1
4124;1,001580401;-1,375222659;10;2
2281;1,969825973;-1,374423503;17;2
941;0,068029442;-1,372961367;0;1
1261;1,215243348;-1,372342219;22;2
3118;1,739302858;-1,371297499;12;2
3835;0,512747906;-1,370987632;20;1
751;-2,065871819;-1,370556221;0;1
3222;-1,533783143;-1,369944104;0;1
1110;0,048835353;-1,369284101;0;1
1144;0,959663237;-1,369162134;16;2
1669;0,055332948;-1,368664649;0;1
130;1,267588271;-1,368074659;26;2
4689;-0,888917128;-1,36722439;0;1
3253;1,14609389;-1,36717881;19;2
5038;-2,098098167;-1,366057843;0;1
5667;1,461984534;-1,365316477;12;2
765;-1,362604679;-1,36455012;0;1
5606;-1,458577517;-1,36138172;0;1
134;-0,569032056;-1,360081416;0;1
4058;-1,621603784;-1,359809962;0;1
5798;-1,134788944;-1,359766651;0;1
1492;1,136397856;-1,359235555;21;2
579;0,979220216;-1,359221295;29;1
5831;-1,796445059;-1,35794317;0;1
1747;-2,007072789;-1,357568138;0;1
898;-0,956326344;-1,3572808;0;1
217;0,736020359;-1,356455793;21;1
153;1,413018073;-1,354653231;23;2
4261;-0,431720422;-1,354266664;0;1
1892;0,922662863;-1,353925843;11;1
3554;-1,137680732;-1,353802502;0;1
5371;1,680710389;-1,353058357;26;2
5985;1,759870079;-1,352940681;19;2
2492;0,254967284;-1,352725818;0;1
4752;1,474330137;-1,352615217;9;2
2745;0,168511344;-1,351555504;0;1
5577;1,57763039;-1,350876645;20;2
4392;0,788196646;-1,350287031;27;1
3276;-0,891155204;-1,349377574;0;1
2968;-1,81907503;-1,348810534;0;1
5928;-0,483345629;-1,348308086;0;1
3980;0,105131297;-1,348016868;0;1
5291;1,046582642;-1,347135995;29;1
1781;1,521920813;-1,346577027;12;2
1568;1,810189147;-1,346488733;29;2
944;-0,802773172;-1,346463102;0;1
4992;1,579767954;-1,346005893;13;2
1547;1,354460726;-1,34446679;24;2
2308;0,881262192;-1,344175946;27;1
1068;1,704602314;-1,343786228;22;2
3288;0,004015811;-1,343459141;0;1
5131;1,447191917;-1,342861144;20;2
4177;-1,718016026;-1,342716915;0;1
925;-0,40608427;-1,342633889;0;1
3273;0,529402175;-1,341526397;24;1
1412;-1,550597981;-1,341430334;0;1
5282;1,09568626;-1,340875527;25;2
79;1,665278886;-1,340868116;20;2
160;1,23621023;-1,340099717;25;2
4174;-0,047532087;-1,339736049;0;1
94;-0,442086623;-1,339208659;0;1
3048;-1,633329803;-1,339002243;0;1
4440;-0,582142566;-1,338595095;0;1
5381;-1,591876939;-1,338113642;0;1
1819;-0,824493925;-1,337205385;0;1
709;0,334024223;-1,336804169;0;1
38;0,48965993;-1,335357395;0;1
4806;-0,923247276;-1,333430091;0;1
320;-1,717180199;-1,333391724;0;1
141;-1,424252632;-1,332220217;0;1
693;-0,98411545;-1,332196928;0;1
5235;-0,601280222;-1,330734957;0;1
4979;0,265510193;-1,330706675;0;1
4408;-0,293200469;-1,330499935;0;1
4694;0,075472875;-1,330193621;0;1
32;0,872690115;-1,329364821;10;1
5702;-1,487497626;-1,328902306;0;1
274;-1,16249711;-1,328755482;0;1
300;0,63586927;-1,328479585;13;1
1843;-0,694111434;-1,328109254;0;1
5741;0,608399615;-1,327390602;9;1
5409;0,695604307;-1,325110969;23;1
970;0,590646337;-1,325104499;17;1
174;0,987165397;-1,324914455;8;1
1678;-0,022704458;-1,324600323;0;1
4767;1,885477995;-1,324113415;21;2
2081;0,310745212;-1,323736257;0;1
5304;1,598150684;-1,323649682;25;2
3820;-0,04325862;-1,323332301;0;1
2803;-1,851861421;-1,322899212;0;1
4697;-1,602357815;-1,322782685;0;1
1048;0,980429298;-1,32199625;27;1
4233;1,496044338;-1,321315434;13;2
3680;0,205700134;-1,319526545;0;1
5306;-1,922306727;-1,319513497;0;1
1296;0,154996626;-1,318532806;0;1
1975;-0,31623701;-1,317944059;0;1
71;0,683213661;-1,317515124;24;1
302;0,827403273;-1,317379167;9;1
1616;0,429937635;-1,316302032;0;1
366;-2,024701836;-1,315577091;0;1
3595;-0,147250094;-1,313688957;0;1
991;0,412357159;-1,313441757;0;1
1451;-1,134587951;-1,310396322;0;1
2415;-1,33168397;-1,309664174;0;1
3603;0,494686406;-1,309533719;0;1
4062;-1,534430499;-1,309458784;0;1
1779;1,57483468;-1,307533989;8;2
1259;-0,786478158;-1,30724998;0;1
903;0,277226222;-1,306494275;0;1
1210;1,851010067;-1,3063759;18;2
5721;-1,750175392;-1,305985291;0;1
5689;1,657237633;-1,304754883;29;2
40;1,069044249;-1,304259444;17;2
2040;1,470823652;-1,303271338;22;2
3035;0,243835281;-1,303163047;0;1
1638;1,948284774;-1,302932161;10;2
4959;1,267500504;-1,299783828;28;2
1665;0,881273485;-1,299599266;9;1
2082;-0,747420943;-1,29937192;0;1
2890;0,331377324;-1,298578872;0;1
5136;-1,457870804;-1,298387064;0;1
4158;0,999685443;-1,297965092;19;2
4108;-0,897627473;-1,297783524;0;1
1604;-0,103476965;-1,297541505;0;1
2602;-0,428017872;-1,295847776;0;1
1095;0,828505642;-1,295580298;9;1
5690;-1,669911045;-1,294420256;0;1
2276;-1,164110069;-1,293383912;0;1
1764;-1,11728742;-1,293097244;0;1
1849;0,271810059;-1,292817876;0;1
1118;0,493339569;-1,29262244;0;1
2250;-1,328134881;-1,292042532;0;1
488;0,533536967;-1,291282872;21;1
3108;-1,473998494;-1,29086632;0;1
4390;-1,455018109;-1,289879119;0;1
3635;1,66274305;-1,289582485;19;2
4638;-1,879230703;-1,289022998;0;1
4596;-0,303939485;-1,288225702;0;1
3363;0,169441306;-1,288106019;0;1
1654;-1,104748882;-1,288055005;0;1
1653;0,371645961;-1,285572354;0;1
2989;1,071209191;-1,28556231;19;2
2908;-1,277240112;-1,285368654;0;1
4728;1,993990131;-1,284814026;20;2
5469;-1,514915796;-1,284643863;0;1
639;1,369743611;-1,284306206;19;2
3067;-0,694187703;-1,283829964;0;1
4573;-0,678618588;-1,283547632;0;1
1366;1,897642969;-1,282714404;20;2
166;1,206306294;-1,281984394;12;2
3578;-1,808824562;-1,281728854;0;1
209;0,455028057;-1,281164593;0;1
347;-1,151876283;-1,280817218;0;1
1062;-0,151644064;-1,280504226;0;1
5439;1,130906935;-1,280369939;12;2
2220;1,521067048;-1,280084124;12;2
3119;-1,935757617;-1,279213071;0;1
5337;-1,799711073;-1,279009086;0;1
2727;0,251649222;-1,278306522;0;1
4216;0,000529293;-1,278151275;0;1
4090;-0,10928275;-1,27789149;0;1
1116;1,431244486;-1,277628103;18;2
802;-0,555442362;-1,277305605;0;1
5933;-1,103941172;-1,277157726;0;1
2078;-0,795483388;-1,276839034;0;1
2501;0,359100228;-1,276127443;0;1
131;-1,554189529;-1,275818001;0;1
5479;-0,331611063;-1,27560249;0;1
4768;-0,105021736;-1,274531473;0;1
248;1,650937691;-1,273798442;21;2
973;-1,241847651;-1,273098818;0;1
3150;1,407549178;-1,272095196;9;2
1595;-0,609890342;-1,271909917;0;1
3459;0,036189657;-1,270133901;0;1
1338;0,563935251;-1,268660855;19;1
4873;1,907804728;-1,268273314;14;2
1273;2,013830893;-1,268208314;18;2
1237;1,342402108;-1,268100813;28;2
4914;0,216838982;-1,266507316;0;1
3467;-1,962250464;-1,266039332;0;1
1066;-1,094703186;-1,264755798;0;1
5785;1,77462691;-1,26453218;26;2
4536;0,101560404;-1,26439606;0;1
3696;-1,928245175;-1,262853517;0;1
46;-1,318891581;-1,262537957;0;1
3616;-0,807767815;-1,262418724;0;1
3564;1,349014655;-1,262244687;18;2
4951;-0,299838422;-1,261726038;0;1
4367;1,051847593;-1,261483109;19;2
5297;1,406100037;-1,259235179;13;2
2582;0,955872892;-1,259045595;19;1
3317;-1,419634445;-1,258674644;0;1
627;-0,591545603;-1,257589125;0;1
2027;0,019180677;-1,257128003;0;1
2168;0,588259254;-1,25677073;29;1
529;-0,979150167;-1,256191816;0;1
1520;0,902280147;-1,255182546;14;1
2345;-1,824046146;-1,253766146;0;1
3051;0,266381828;-1,25331577;0;1
3566;-0,407445005;-1,253231995;0;1
2595;0,226047572;-1,251947611;0;1
2251;0,730386756;-1,251801919;28;1
1978;-1,960227477;-1,250929598;0;1
5111;-0,233521311;-1,248960114;0;1
61;-1,04988833;-1,247219901;0;1
4354;-1,746643334;-1,246748418;0;1
3852;1,468434755;-1,246581561;17;2
2444;-1,155355604;-1,246494627;0;1
392;0,298446183;-1,244630181;0;1
4289;-1,433699505;-1,244556848;0;1
2924;-1,116066571;-1,243839475;0;1
1164;-1,363799206;-1,243742572;0;1
2426;0,830305112;-1,242831034;29;1
80;0,157183996;-1,24146185;0;1
4702;0,189425315;-1,240899909;0;1
4735;-1,913442978;-1,240898438;0;1
2580;-1,907747616;-1,240744201;0;1
2507;-0,586679872;-1,239647826;0;1
20;0,237728771;-1,239517251;0;1
3328;-0,844491958;-1,238117491;0;1
4250;-1,393607169;-1,237015515;0;1
3546;1,156304361;-1,236804863;23;2
3734;0,367341108;-1,236801148;0;1
4826;-1,130423821;-1,235389356;0;1
2122;-1,657423384;-1,23454316;0;1
2709;-1,785466141;-1,233775087;0;1
5658;0,531955831;-1,23334119;27;1
1222;0,203850943;-1,231542768;0;1
3102;-0,458493863;-1,230723077;0;1
5878;1,093029123;-1,229432804;14;2
1830;0,226706673;-1,229145391;0;1
841;0,669983558;-1,228850942;28;1
2383;-1,023763071;-1,228342229;0;1
4050;1,855139365;-1,227905003;28;2
5419;-1,176860449;-1,227559268;0;1
4945;0,664581684;-1,22710093;30;1
3938;1,597453573;-1,225487204;27;2
2662;-1,994960474;-1,223360034;0;1
3007;-1,90924974;-1,223062142;0;1
700;0,123195061;-1,221358933;0;1
2546;-0,407953198;-1,220922286;0;1
5184;1,784595579;-1,22071365;30;2
4734;-1,233615652;-1,220482004;0;1
4160;-1,199818391;-1,219955107;0;1
3191;-1,541837944;-1,219059497;0;1
1579;0,46732301;-1,219026669;0;1
2992;-1,080795956;-1,218243853;0;1
3856;-1,367042157;-1,218233711;0;1
3805;-1,055709439;-1,217609231;0;1
1469;-0,050809283;-1,216903434;0;1
998;-1,809092447;-1,216895778;0;1
1173;0,812951324;-1,216473821;18;2
2682;1,523293536;-1,216426239;28;2
2899;1,821834158;-1,216195145;8;2
702;-0,233582576;-1,215923106;0;1
2642;1,269887444;-1,214457025;23;2
1342;-1,565755098;-1,214325147;0;1
3912;0,507935447;-1,213595556;30;1
3414;1,428059828;-1,213505254;23;2
3900;1,693612593;-1,213009014;11;2
5791;0,595466196;-1,212489305;14;1
3860;-0,110869693;-1,212100293;0;1
4406;-1,347872076;-1,21185809;0;1
2323;-1,67683298;-1,208447047;0;1
5407;1,283661763;-1,208149707;22;2
1657;1,883314982;-1,208073163;23;2
696;1,97082374;-1,207061103;28;2
672;0,255263707;-1,206798412;0;1
1992;-0,634475019;-1,205558348;0;1
3234;0,482717156;-1,205326021;0;1
4953;1,635688387;-1,205295683;12;2
665;-1,723082161;-1,205199218;0;1
4856;-0,450617441;-1,204777373;0;1
2991;-1,840795578;-1,204270333;0;1
1890;-1,785793536;-1,201493138;0;1
349;-0,509470065;-1,200803463;0;1
621;-1,212728894;-1,20035128;0;1
2393;-0,623250873;-1,200190582;0;1
4301;-0,314181723;-1,199973736;0;1
5704;0,921938066;-1,199436656;16;1
4881;-2,114184454;-1,198776981;0;1
5635;0,459564696;-1,198705197;0;1
2843;0,61172122;-1,19741752;16;1
3393;-0,453755559;-1,197397603;0;1
1790;-0,310220185;-1,196225366;0;1
4442;-0,537941889;-1,196207937;0;1
4993;1,843040218;-1,19589626;15;2
2770;0,184587857;-1,194733747;0;1
4139;-0,867110412;-1,19251821;0;1
2267;-1,68705393;-1,191212436;0;1
3001;-1,272882427;-1,19064693;0;1
3149;-1,186619759;-1,190386973;0;1
5307;-0,150015474;-1,189537425;0;1
2171;-0,901007428;-1,188967285;0;1
1008;-1,070551118;-1,186173368;0;1
1944;-1,259729844;-1,18485825;0;1
1960;1,721264636;-1,184458749;21;1
364;-0,042936054;-1,183536352;0;1
2353;1,652420586;-1,183234155;15;2
3015;-1,683595169;-1,182983375;0;1
4330;-0,164974928;-1,182874641;0;1
2271;0,599100654;-1,182800785;25;1
5890;-0,569333104;-1,182793502;0;1
5734;-0,648309112;-1,181898987;0;1
4053;-2,06912611;-1,180669694;0;1
1670;-1,438486164;-1,180582481;0;1
290;-1,673107837;-1,180104545;0;1
1734;-0,714991085;-1,178646013;0;1
2440;-0,925749235;-1,176051243;0;1
5276;1,382140749;-1,175969377;17;2
5267;-1,837606673;-1,175346944;0;1
614;1,597426735;-1,17532335;9;2
1457;0,1484456;-1,173644624;0;2
5135;-1,904460149;-1,173073303;0;1
4010;-1,632261593;-1,173050237;0;1
1518;-1,850746859;-1,172130307;0;1
1758;-0,990928349;-1,17210761;0;1
2883;-0,946204974;-1,172077451;0;1
5604;-0,073208811;-1,171172862;0;1
5024;1,518234127;-1,171118153;21;2
4214;-1,405513676;-1,170019094;0;1
3533;-1,584814447;-1,169933844;0;1
3759;-0,400809008;-1,169620027;0;1
1968;-1,439975015;-1,169485684;0;1
2759;-0,049393433;-1,168604445;0;1
3621;0,958798797;-1,167375288;16;2
5137;0,302920987;-1,166527603;0;1
4476;0,38858911;-1,166090425;0;1
2373;-0,568493349;-1,164854465;0;1
3446;-0,479082976;-1,164645948;0;1
4319;-0,655548081;-1,164551819;0;1
1175;1,354018323;-1,163900078;14;2
2810;1,936866814;-1,163756011;13;2
4413;-0,074260451;-1,163703728;0;1
2014;1,359915737;-1,163702073;17;2
5983;-1,353588408;-1,163519897;0;1
1456;-0,185854594;-1,162560369;0;1
5466;1,50239179;-1,162151736;28;1
969;1,863727293;-1,161968084;26;2
3866;1,477403452;-1,160317799;26;2
2907;-0,39701293;-1,158287609;0;1
3243;1,084175694;-1,157615336;27;2
5134;1,122444558;-1,15759128;17;1
5912;-1,855018863;-1,15702571;0;1
3314;1,205284816;-1,15699523;19;2
5950;0,93763928;-1,156195659;24;1
4056;1,094501196;-1,155383076;14;2
946;0,012737795;-1,155335411;0;1
3378;0,929544109;-1,155067911;21;1
193;-1,577221445;-1,154647508;0;1
938;-0,133501484;-1,153745301;0;1
1439;1,265792932;-1,153555844;24;2
908;0,096217413;-1,152885059;0;1
2201;-0,969732536;-1,152765168;0;1
2306;0,605756406;-1,152727498;24;1
1878;-0,162389481;-1,152468299;0;1
